video_id,channel,title,view_count,published_at,fetched_at,thumbnail_url
XtCQCkQWilI,人生の輝き,「うちの嫁に何をした！」銀行で嫁が支店長に公開土下座させられていたので預金全額引き出しました…,4838,2025-10-15T06:00:34Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/XtCQCkQWilI/hqdefault.jpg
yYHS3Te7w4E,人生逆転ドラマシアター,「時代遅れの豆腐はいらない」40年の取引を切った老舗旅館の新オーナー──翌日“30億円の契約破棄”で全員が凍りついた,4793,2025-12-24T11:31:05Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/yYHS3Te7w4E/hqdefault.jpg
84-N82tfdng,感動スカっと人生録,「片親の貧乏女が同窓会に来るなよ」と笑った御曹司－翌週、自社の10億の取引が消え顔面蒼白,4784,2026-03-22T04:00:08Z,2026-04-18 11:25:26,https://i.ytimg.com/vi/84-N82tfdng/hqdefault.jpg
zKYF9b6J1xA,人生逆転ストーリー,「お荷物社員」と笑われた65歳――「君たちの給料は私から出ているんだが」退職日に明かした“8億円の秘密”に全員が凍りつく,4773,2025-10-17T21:01:08Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/zKYF9b6J1xA/hqdefault.jpg
j1pDN-2Xsaw,人生の輝き,高校を中退して家族のためにバイトする女の子が万引きお爺さんを救った数日後、訪れた警察署で起きた奇跡に涙が止まらない…,4751,2025-09-01T06:00:41Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/j1pDN-2Xsaw/hqdefault.jpg
j_lMPM-ZGjE,人生色々TV,店員は即日クビになりました…そして15年後、ボロボロで倒れそうな店員の前に現れたのが・・・,4746,2026-03-23T09:01:04Z,2026-04-18 11:24:58,https://i.ytimg.com/vi/j_lMPM-ZGjE/hqdefault.jpg
-GVDzcaeqPY,人生色々TV,大遅刻で門前払い…人生終わったと凹む貧乏就活生にまさかの人物が「弟子になれ」と。一体何が！？,4724,2026-02-07T09:00:00Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/-GVDzcaeqPY/hqdefault.jpg
TVZB760puOE,人生は七色,創業40年のNYに佇む日本人経営の鮨屋は廃業寸前に追い込まれるも“一つの動画”をきっかけに様変わりする,4708,2025-11-02T21:00:34Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/TVZB760puOE/hqdefault.jpg
jnqFL1yoyZQ,人生ドラマ館,「小娘が買収？w」亡き母の会社を牛耳る悪徳社長に見下されたギャル。3日後、10億円をもって会社に現れて顔面蒼白…,4702,2026-01-28T06:48:13Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/jnqFL1yoyZQ/hqdefault.jpg
Rj77O3Vzw9M,愛しき人の人生日記,「クビよ」弁当を児童に分けた保育士がクビに。翌日、黒塗りの車が現れて園長絶句…,4695,2026-01-01T06:00:24Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/Rj77O3Vzw9M/maxresdefault.jpg
dli57YAX-1I,人生の輝き,「実家に出戻り？雇ってやろうか？w」同窓会で2代目社長の同級生にバカにされた女性。「…もう疲れた」翌日、会社の電話が鳴り止まず…,4693,2026-01-26T06:00:28Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/dli57YAX-1I/hqdefault.jpg
6-ouj6mWKuE,人生の輝き,深夜のコンビニで暖を取るお爺さんを助けた貧乏学生。翌日、その学生に全額奨学金の給付が決定していた…,4691,2025-08-26T07:00:10Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/6-ouj6mWKuE/hqdefault.jpg
ukC8JGSSARw,人生ドラマ館,「質素な弁当w」いじめられていた貧乏女子高生　20年後、同窓会でいじめっ子と再会した結果…,4691,2025-11-30T05:45:07Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/ukC8JGSSARw/hqdefault.jpg
uPCJwZ6Doro,愛しき人の人生日記,「お前のチケットもらうわw」大事な商談で上司に置き去りにされた派遣社員。2時間後、商談の席で相手社長の一言に上司が蒼白…,4678,2026-03-06T06:00:55Z,2026-04-05 14:30:47,https://i.ytimg.com/vi/uPCJwZ6Doro/maxresdefault.jpg
mpU1XM9b2PA,人生は七色,スペインで全財産を失った26歳の日本人女性。廃業寸前のスペインレストランが１つの羽釜で奇跡を起こす…【感動ストーリー】【人生は七色】,4669,2026-05-04T21:00:49Z,2026-05-19 07:00:02,https://i.ytimg.com/vi/mpU1XM9b2PA/mqdefault.jpg
R9F-wrIdovA,人生逆転ストーリー,俺の敷地に連日トラックが不法駐車「またか…」→出られないように封鎖して“一週間の旅行”に出た結果…,4657,2025-10-29T21:00:27Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/R9F-wrIdovA/hqdefault.jpg
NQrbv-CRPww,人生は七色,決してエリート街道ではなかった新人女性議員は、国の緊急事態に能力を開花させた,4656,2026-01-09T21:00:33Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/NQrbv-CRPww/hqdefault.jpg
m_JJUXes5lk,感動スカっと人生録,「72年間、一人ぼっちだった…」路上で倒れた孤独な老人を救った貧乏女性－その優しさが鉄の心を砕いた瞬間,4655,2026-04-03T04:00:57Z,2026-05-02 20:25:17,https://i.ytimg.com/vi/m_JJUXes5lk/hqdefault.jpg
c9I8e58kywY,人生ドラマ館,豪雨の中、高級寿司店にボロボロ兄妹が来店し「10円しかなくて」「貧乏人は帰れ」→直後、クビ宣告されたばかりのギャル板前「いっぱい食べて」,4654,2026-02-28T05:45:01Z,2026-03-27 09:06:40,https://i.ytimg.com/vi/c9I8e58kywY/hqdefault.jpg
DNEVXN1bSS0,夜明け座 〜YOAKE-ZA〜,「彼はやってません！」痴漢冤罪の老人を助けた結果→「犯罪者の娘」と罵られた私の人生が大逆転…！,4598,2025-11-04T03:27:53Z,2026-08-17 18:00:43,https://i.ytimg.com/vi/DNEVXN1bSS0/maxresdefault.jpg
3M6iwAfVVqA,愛しき人の人生日記,倒れた老人を助けて商談に遅刻しクビになった中卒OL。翌日、会社に黒塗りの高級車が現れて…,4595,2025-12-13T06:00:04Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/3M6iwAfVVqA/maxresdefault.jpg
8m16WKMzoc4,感動スカっと人生録,「女のくせに生意気だ」3年間バカにされた26歳女性…ボルト1本を締めた時、営業部長は絶句した,4565,2026-03-28T04:00:06Z,2026-04-18 11:25:26,https://i.ytimg.com/vi/8m16WKMzoc4/mqdefault.jpg
hoT7Cg-Xtsc,人生のしおりTV,毎日、店に入り浸るホームレス男に悩む貧乏弁当屋の店主→1ヶ月後、ボロボロになった男を助けたら衝撃の事実が発覚し…【感動する話】,4538,2026-05-07T11:00:00Z,2026-08-17 18:00:50,https://i.ytimg.com/vi/hoT7Cg-Xtsc/maxresdefault.jpg
B73xqBC5ayk,愛しき人の人生日記,工場で倒れた老人を人工呼吸で助けたパート社員。翌日、かかってきた電話に工場が騒然…,4503,2025-10-24T08:00:17Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/B73xqBC5ayk/maxresdefault.jpg
RAYy3tx9_Mc,人生色々TV,「財布を忘れた」「いいから食いな」スーツの男にタダで上寿司を食わせた…翌日、多額の借金で店が差し押さえとなるとそこに現れたのが・・・,4503,2025-10-07T06:00:31Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/RAYy3tx9_Mc/hqdefault.jpg
PWKAFxgUrwA,人生逆転ドラマシアター,ボロボロの服で1億円の振込に来たお婆さんを嘲笑した銀行員。だが後日、800億円を他行へ移され支店が大炎上…,4483,2025-12-30T11:30:27Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/PWKAFxgUrwA/hqdefault.jpg
Ff5e8qlHBBI,人生逆転ドラマシアター,「あなたが座れる席ではありません」ファーストクラスで理不尽に追い出されたお爺さん…暴れる乗客に流暢なアラビア語で対応した瞬間、乗務員全員が震えだした,4482,2025-10-24T11:30:16Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/Ff5e8qlHBBI/hqdefault.jpg
Ln-RM9ZfN60,人生逆転ストーリー,「みかじめ料払え！組長命令だ！」とラーメン屋を脅したチンピラ→店主「ほう…あのガキがそんな命令を？」次の瞬間、全員が凍りつく！,4479,2025-10-13T21:00:22Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/Ln-RM9ZfN60/hqdefault.jpg
_vrbGa1-02U,人生逆転ドラマシアター,お婆さんを脅したボスママ「私の旦那はヤクザよ！詫びに来いよw」私「わかりました。きちんと筋を通します。」ボスママは正体を知り凍りついた,4474,2026-02-28T11:30:38Z,2026-03-27 09:06:17,https://i.ytimg.com/vi/_vrbGa1-02U/hqdefault.jpg
JnCZ7rFbFLs,人生逆転ドラマシアター,「私の父は頭取よ？ヤクザの妻はクビにしないとね。」と銀行員に罵声とともにひどい仕打ちを受けた清掃員のお婆さん。翌日銀行員は葬られた…,4463,2026-02-21T11:30:15Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/JnCZ7rFbFLs/hqdefault.jpg
ST_dVQlF2HA,人生逆転ストーリー,遺産も何も残さなかった父──その葬儀に現れた、“見知らぬ参列者”が語った衝撃の真実とは？,4455,2025-10-26T21:00:24Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/ST_dVQlF2HA/hqdefault.jpg
6Q98lodKpdk,人生逆転ドラマシアター,「担保価値ゼロ」冷たく追い返された老農夫。翌日、地方銀行の前で誰もが息を呑んだ。,4439,2025-11-01T11:30:05Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/6Q98lodKpdk/hqdefault.jpg
ouJHdoYjuBE,人生の輝き,役所で身分証を破られた老人の味方をした契約社員にクビ宣告をした統括課長。直後、老人の放った一言に課長がガクガク震え出し…,4436,2026-01-07T06:00:58Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/ouJHdoYjuBE/hqdefault.jpg
8N6tqf8fqqY,人生ドラマ館,「何があったの？」ファミレスで支払いできないボロボロ女性にギャル店員が全額肩代わり→「いつでも連絡して」と電話番号を渡した結果…,4424,2026-04-08T03:15:35Z,2026-04-18 11:25:13,https://i.ytimg.com/vi/8N6tqf8fqqY/mqdefault.jpg
r9-GcMoxWME,感動スカっと人生録,「貧乏人のくせに!」罵られる私を救った転校生..数日後、黒服の男たちが現れ学校中が震えた,4387,2025-12-23T04:01:00Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/r9-GcMoxWME/hqdefault.jpg
RHUln3FW5Y8,愛しき人の人生日記,「貧乏人がよく来たなw」同窓会で社長に馬鹿にされた女性。名を知った瞬間、彼は顔面蒼白になり…,4375,2025-11-01T06:00:19Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/RHUln3FW5Y8/maxresdefault.jpg
Mkx3jaCO7MQ,人生逆転ストーリー,「お前はクビだ！」ホームレスの老人に廃棄弁当を渡したスーパー店員は即日解雇された。しかし、その数日後、黒塗りの高級車が列をなして現れ…,4328,2026-01-07T21:00:25Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/Mkx3jaCO7MQ/hqdefault.jpg
SOze93P0nig,感動スカっと人生録,吹雪の深夜、老人を救出し配送3時間遅延のドライバー。会社倒産で絶望－数日後、黒塗りの車が現れ…,4325,2025-12-04T02:00:29Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/SOze93P0nig/hqdefault.jpg
lR6_jDaWm1Y,人生の輝き,「汚い作業着で来るな」町工場で侮辱された老職人。翌朝、世界的企業の会長が工場を買収していた…,4322,2025-08-14T06:00:40Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/lR6_jDaWm1Y/hqdefault.jpg
j0RoopX0FFI,人生逆転ストーリー,嘲笑され、銀行を追い出されたお婆さん。翌日500億全額解約した結果…,4305,2025-11-14T21:01:01Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/j0RoopX0FFI/hqdefault.jpg
1NLygoxm8PA,人生色々TV,「お前のパパ年収が少ないなw」同級生とその親に嘲笑された…翌日、母が「300万は円じゃなくて•••」他の保護者が青ざめた・・・,4297,2025-10-26T01:00:01Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/1NLygoxm8PA/hqdefault.jpg
BSqkGNMGc6U,愛しき人の人生日記,街中で倒れた妊婦を助け大企業の商談に遅刻した新人OL。翌日、違約金1億円の請求が来て…,4293,2025-10-26T06:00:17Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/BSqkGNMGc6U/maxresdefault.jpg
176JNBPe2NA,人生の輝き,「トイレ？老害には貸せないw」ボロ着の老人を嘲笑う銀行員たち。老人「本店に伝えますね」→次々に支店が閉店する地獄絵図に…,4288,2025-11-21T06:00:02Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/176JNBPe2NA/hqdefault.jpg
4tyITVgMkqA,人生逆転ストーリー,「退職したのにまだ現場？ 暇なんだなw」同窓会で笑われた男――「お前、コイツの経歴知らないのか？」「え…？」,4283,2025-10-20T21:00:10Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/4tyITVgMkqA/hqdefault.jpg
aGqeliKTo7g,愛しき人の人生日記,弁当200食ドタキャンされた弁当屋店主。翌日､現れた老人の一言に部長が凍りつく…,4253,2026-01-26T06:00:02Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/aGqeliKTo7g/maxresdefault.jpg
VwiVhHQm0xI,愛しき人の人生日記,｢言われたことだけやってろ｣社内で罵倒された派遣社員。実は取引先令嬢で部長が土下座…,4240,2026-04-25T06:15:04Z,2026-05-02 20:25:28,https://i.ytimg.com/vi/VwiVhHQm0xI/mqdefault.jpg
_Tmg5mqOqX4,人生ドラマ館,母を失い、継父に捨てられた女子高生が一人になった夜。母の遺したメモ通りに電話した翌日――黒塗りの高級車が目の前に現れて……！！,4238,2026-01-09T05:45:07Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/_Tmg5mqOqX4/hqdefault.jpg
bRehVU-IavQ,人生ドラマ館,｢パパは交通誘導員です｣授業でゲラゲラ笑われる女子高生。その後，現れた老人の一言に全員が真っ青になる…,4238,2025-11-21T05:45:04Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/bRehVU-IavQ/hqdefault.jpg
Dv9_qVu-oKw,仁義と人生の部屋,認知症になっていた母。ヤクザの息子は１つのアルバムを目にして覚悟を決めた【感動する話】,4226,2025-12-25T12:57:08Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/Dv9_qVu-oKw/hqdefault.jpg
yVi7j1eFo0g,静かなる感動劇場,「兄を返して」ヤクザに泣く14歳少女→10年後どん底に落ちた極道へ涙の恩返し【スカッと感動する話】,4206,2026-04-13T08:01:06Z,2026-08-17 18:00:43,https://i.ytimg.com/vi/yVi7j1eFo0g/maxresdefault.jpg
l4NF50j7K7g,愛しき人の人生日記,老人を助けクビになった28歳派遣OL。翌日、会社から電話がかかってきて…,4206,2025-11-16T06:00:45Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/l4NF50j7K7g/maxresdefault.jpg
kgUymj6xrH4,人生逆転ドラマシアター,「ゴミ臭い！」と席を外された父――翌日、彼の“正体”を知った瞬間、全員が凍りついた,4187,2026-03-11T12:15:13Z,2026-04-10 07:00:18,https://i.ytimg.com/vi/kgUymj6xrH4/hqdefault.jpg
tCYuZ3Eo20U,人生は七色,「汚ねぇジジイと犬はどっか行け！」大雨の中、罵声を浴びせた動物病院の院長。しかし、ホームレスだけが知る“ある秘密”の暴露で人生崩壊…,4152,2026-01-27T21:00:58Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/tCYuZ3Eo20U/hqdefault.jpg
wa4qwKkmSq4,感動スカっと人生録,『派遣風情が』と罵倒した課長→火災救助した派遣社員の正体に全社員驚愕…,4129,2025-10-01T04:01:22Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/wa4qwKkmSq4/hqdefault.jpg
R_Ypr5f-jqw,人生逆転ドラマシアター,「食い逃げするつもりだろ？」見た目で高級寿司店を追い出された老夫婦。「世の為、私は鬼になる」ー翌日、一本の電話で寿司店が地獄絵図,4118,2025-11-05T11:30:23Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/R_Ypr5f-jqw/hqdefault.jpg
Zphmxo2wqgI,人生は七色,「最期ぐらいは誰かのために」余命宣告を受けた老人が街のホームレスたちに豚汁を振舞った結果…,4105,2025-12-21T21:00:39Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/Zphmxo2wqgI/hqdefault.jpg
n4BgjhwBJ0k,人生の輝き,毎日決まった時間に銀行に来て、1000円だけ下ろすお爺さん。若手行員たちはお爺さんを陰で笑っていた。だが、彼の行動の衝撃的な理由に銀行員全員が凍りついた…,4089,2025-09-04T06:00:41Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/n4BgjhwBJ0k/hqdefault.jpg
eXOwFEamopQ,人生色々TV,「娘に似合うかな」「似合うさ」毎日来ては子供服を見るだけで帰る夫婦…ある日店員が思い切って声をかけると、その場で泣き崩れました…,4069,2025-10-25T01:00:48Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/eXOwFEamopQ/hqdefault.jpg
TWj8NL5S4Xk,人生スカッと物語,線路内で倒れたおばあさんを助けた母子家庭の少女。数日後、学校中が凍りつく…,4022,2025-11-22T06:00:27Z,2026-03-06 16:43:58,https://i.ytimg.com/vi/TWj8NL5S4Xk/hqdefault.jpg
CrhMaLZ8Bb8,人生ドラマ館,雨の中、ずぶ濡れのギャルに“ぬいぐるみ”を渡した少女――まさかこの出会いで、人生が変わるなんて,4021,2026-02-26T06:00:09Z,2026-03-27 09:06:40,https://i.ytimg.com/vi/CrhMaLZ8Bb8/hqdefault.jpg
QglJeii2Hs4,愛しき人の人生日記,車内放置の乳児を助けクビになったパート社員。数日後､訪れた黒塗りの車に店長が青ざめる…,4017,2026-01-04T06:00:34Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/QglJeii2Hs4/maxresdefault.jpg
HOxPVeWID3k,人生ドラマ館,6年間いじめられ続けた貧乏女子高生。高校最後の日に、いじめっ子に強烈な仕返しをする！,4017,2025-12-07T05:45:01Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/HOxPVeWID3k/hqdefault.jpg
GIT_JCr2hXs,愛しき人の人生日記,弁当100食ドタキャンされた廃業寸前の弁当屋。翌日、50億円の契約破棄で部長が土下座…,4009,2026-01-07T06:00:13Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/GIT_JCr2hXs/maxresdefault.jpg
BUlxfXx6GaY,人生色々TV,5円玉を差し出す少年に袋いっぱい菓子を入れた…２０年後、廃業寸前の店主が店で倒れるとそこに現れたのは…,4001,2025-11-17T09:00:19Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/BUlxfXx6GaY/hqdefault.jpg
s4yL3rUchlk,感動スカっと人生録,「その手じゃ、字も書けないでしょ」と笑った係長——左手の最初の一筆で、式典会場が静まり返った,3996,2026-04-27T04:00:53Z,2026-05-02 20:25:17,https://i.ytimg.com/vi/s4yL3rUchlk/mqdefault.jpg
dcrjpgWh8nk,感動スカっと人生録,地下道で妊婦を助け遅刻したOL―数日後『情報を漏らしただろ』と詰め寄られ…,3995,2025-11-19T12:27:47Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/dcrjpgWh8nk/hqdefault.jpg
w5PQ1IBtCD8,人生の輝き,新人OLを侮辱してビールをぶっかけた営業本部長の妻。その直後、新人OLが笑って「ありがとうございます」→部長妻は顔面蒼白に…,3990,2026-01-03T06:00:52Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/w5PQ1IBtCD8/hqdefault.jpg
txAaQW59vkE,静かなる感動劇場,全財産100円をくれた少女。破門ヤクザが命懸けで守った涙の結末【スカッと感動する話】,3971,2026-02-01T10:01:16Z,2026-08-17 18:00:44,https://i.ytimg.com/vi/txAaQW59vkE/maxresdefault.jpg
_P6FVZ8lyzE,人生の輝き,高校を中退して高級レストランの料理配達をする23歳の男性。ある日、レストランの従業員がSNSで一つの料理動画を見つけると…,3960,2025-07-26T06:00:28Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/_P6FVZ8lyzE/hqdefault.jpg
R685VCnWp38,人生逆転ストーリー,「その格好じゃ万引き疑われますよ」高級スーパーで侮辱されたボロ服のお婆さん。翌日、店長が震えた“まさかの正体”とは！？,3955,2025-11-10T21:00:26Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/R685VCnWp38/hqdefault.jpg
pv5QPweJl1g,人生の輝き,「誰か救急車を呼んでください！」転んで頭から血を流しているお婆さんを助けて受験に間に合わなかった女子高生。翌朝、少女のスマホに１本の着信が…,3950,2025-11-27T06:00:51Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/pv5QPweJl1g/hqdefault.jpg
R_Lg2zoTvT0,愛しき人の人生日記,道路で倒れていたお爺さんを助け面接に遅刻した貧乏就活生。直後の面接で、面接官の顔を見て驚愕し…,3917,2025-12-19T06:00:21Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/R_Lg2zoTvT0/maxresdefault.jpg
LiYFb5B7If0,人生スカッと朗読-劇場-,「親がヤクザ？絶対嘘でしょw」同窓会で嘲笑された私。10分後、大量の黒塗りの高級車が現れ..【スカッとする話】YAKUZA,3904,2026-02-27T23:24:27Z,2026-03-27 09:07:19,https://i.ytimg.com/vi/LiYFb5B7If0/maxresdefault.jpg
nkQerZDOKbY,愛しき人の人生日記,高級ホテルで清掃員に夢を語った女性スタッフが突然解雇。後日、現れた黒スーツの男の一言に全員が凍りついた…,3885,2025-10-15T08:00:59Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/nkQerZDOKbY/maxresdefault.jpg
dwKMckTNbyI,人生ドラマ館,「3浪？諦めなよw」ゲラゲラ笑われる美大浪人生　数分後、現れた外国人女性の一言に全員が真っ青に…,3880,2025-12-08T05:45:02Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/dwKMckTNbyI/hqdefault.jpg
3qoka-rukQs,人生は七色,「女はお茶汲みでもしてろ」派閥内で見下された女性議員。ある日、彼女のもとに総理大臣から1本の電話が…【スカッと】,3880,2026-01-19T21:00:02Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/3qoka-rukQs/hqdefault.jpg
WrgBO6DIlcI,人生のシナリオ,「貧乏人は帰れ！」高級ホテルで追い返される老人を助けたのは人生に絶望していた26歳OL。後日老人が現れ、彼女の運命は大きく変わる【感動する話】,3840,2025-10-23T03:00:39Z,2026-05-31 16:03:34,https://i.ytimg.com/vi/WrgBO6DIlcI/hqdefault.jpg
ZAyVDgwB420,人生スカッと物語,「なんだこの貧乏くせぇ弁当は？」部長に弁当を踏み潰された貧乏OL―それを見ていた清掃員の一言で会社全体が凍りつく…,3833,2025-10-22T15:19:06Z,2026-03-06 16:43:58,https://i.ytimg.com/vi/ZAyVDgwB420/hqdefault.jpg
pdAp709mRn8,愛しき人の人生日記,所持金100円の老人に無料で天ぷらをご馳走した貧乏女子高生。翌日、倒産寸前の蕎麦屋がとんでもないことに！,3807,2025-10-20T08:00:53Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/pdAp709mRn8/maxresdefault.jpg
Dx7CRcu2gcM,愛しき人の人生日記,｢派遣は口出すな｣と銀行で支店長に見下される派遣の窓口オペレーター。だが、車椅子の上品な老人が訪れると彼女に「お久しぶりね…」,3806,2025-10-09T08:00:14Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/Dx7CRcu2gcM/maxresdefault.jpg
0aIe0FRttVU,人生の輝き,母親の医療費を稼ぐため、朝4時から新聞配達する16歳の貧乏少女。ある日、配達先で倒れていたお婆さんの命を救った結果、彼女の生活は一変した…,3798,2025-09-14T06:00:01Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/0aIe0FRttVU/hqdefault.jpg
vunkUp7SR7E,感動スカっと人生録,「この機体、落ちます」左遷された派遣整備士——3ヶ月後、突然現れた人物に全員が震えた,3786,2026-04-21T04:00:54Z,2026-05-02 20:25:17,https://i.ytimg.com/vi/vunkUp7SR7E/mqdefault.jpg
BtMfuPWzN0Y,感動スカっと人生録,「本当に行ったの？w」視察中止を私にだけ知らせなかった上司ー森の中で道に迷った時、ある男性が現れ…,3786,2026-03-13T04:00:11Z,2026-04-12 07:03:46,https://i.ytimg.com/vi/BtMfuPWzN0Y/hqdefault.jpg
wEv-elAi_Ms,人生の輝き,ボロ服で通帳記帳に来た老人を「みすぼらしい格好で来るな」と罵倒する若い銀行員。翌日、再び訪れた老人はスーツ姿で「50億引き出します」,3785,2025-09-07T06:00:48Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/wEv-elAi_Ms/hqdefault.jpg
-7768ZyR5oI,感動スカっと人生録,聴覚障害の子を保護して通報された女性。職場まで押しかけられた翌日→黒服の男性が現れ…,3783,2025-12-03T02:00:01Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/-7768ZyR5oI/hqdefault.jpg
dVQ0TE7Tq3A,愛しき人の人生日記,お金がない老婆の自転車を無料で修理した父子家庭女子高生。助けた相手は思いもよらぬ人物だった,3777,2025-09-26T08:00:50Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/dVQ0TE7Tq3A/maxresdefault.jpg
uHo6zJGiie4,人生は七色,「シングルマザー」が理由で落とされた青年。数年後、面接官は青年のお店に泣きついていたのです【感動ストーリー】,3768,2026-02-08T21:00:46Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/uHo6zJGiie4/hqdefault.jpg
NQycFzQaw3U,人生逆転ストーリー,雨の夜、ずぶ濡れの老人に傘を差し出した金髪の不良少年　翌日、老人が告げた“とてつもない恩返し”とは,3767,2025-12-25T21:00:23Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/NQycFzQaw3U/hqdefault.jpg
9rpjfL1a1ww,人生ドラマ館,17歳で両親を失い高校を中退して8歳の妹を育てたギャル姉。12年後→成人式当日、妹「お姉ちゃんごめんなさい、私ずっと知ってたの」姉も知らなかった妹の嘘とは,3746,2025-12-22T05:45:01Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/9rpjfL1a1ww/hqdefault.jpg
Q-WWSvv9yLA,人生ドラマ館,「弟に１口だけもらえませんか？」 焼き鳥屋台に訪れたボロボロ姉弟 → 住み込みでお手伝いしてもらった結果…,3701,2026-03-29T06:00:00Z,2026-04-18 11:25:13,https://i.ytimg.com/vi/Q-WWSvv9yLA/mqdefault.jpg
Eq1UHEvV478,人生のしおりTV,8年間、一度も「お母さん」と呼べなかった娘→小学校最後の参観会で、娘が明かした真実とは…【感動する話】,3700,2026-04-22T12:33:28Z,2026-08-17 18:00:50,https://i.ytimg.com/vi/Eq1UHEvV478/maxresdefault.jpg
HTfDX_4qu-A,人生スカッと物語,「ゴミ通帳ですねw」銀行員にビリビリにされたボロ通帳。「銀行を潰します」その直後、銀行中が息を呑む…,3689,2025-11-23T13:00:48Z,2026-03-06 16:43:58,https://i.ytimg.com/vi/HTfDX_4qu-A/hqdefault.jpg
4zeZXnAl5Jk,人生は七色,新社長に即刻解雇された老人はAIには替えられない本物の技術者でした・・・,3645,2026-02-11T21:00:10Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/4zeZXnAl5Jk/hqdefault.jpg
jpVOW48yh0E,人生の輝き,「そんなボロ財布で融資？w」と銀行員に激しく侮辱された老人。だがボロ財布から取り出した1枚の名刺でその場の全員がひれ伏した…,3644,2025-11-04T06:00:52Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/jpVOW48yh0E/hqdefault.jpg
Tz05Fn70t2I,人生の輝き,大手自動車部品工場で「お荷物のじいさん」と蔑まれる車椅子の作業員。だが、彼が提出した一枚の書類に工場長は震え上がった…,3643,2025-08-28T06:00:20Z,2026-03-18 17:01:01,https://i.ytimg.com/vi/Tz05Fn70t2I/hqdefault.jpg
Jt4um-v73H0,感動スカっと人生録,「勝ち目のない客は切れ」大手法律事務所の地味な事務員——泣いて帰る女を見送った翌朝、全員が凍りついた,3615,2026-03-23T04:00:28Z,2026-04-18 11:25:26,https://i.ytimg.com/vi/Jt4um-v73H0/hqdefault.jpg
